sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,High-A,2024-04-21,Sunday,1:05 PM ET,Great Lakes,West Michigan,Dow Diamond,Midland,MI
baseball,minors,High-A,2024-04-21,Sunday,1:05 PM ET,Dayton,Fort Wayne,Day Air Ballpark,Dayton,OH
baseball,minors,Triple-A,2024-04-21,Sunday,1:05 PM ET,Scranton/WB,Lehigh Valley,PNC Field,Moosic,PA
baseball,minors,Double-A,2024-04-21,Sunday,1:05 PM ET,Somerset,Hartford,TD Bank Ballpark,Bridgewater,NJ
baseball,minors,Single-A,2024-04-21,Sunday,1:35 PM ET,Augusta,Carolina,SRP Park,North Augusta,SC
baseball,minors,Triple-A,2024-04-21,Sunday,1:35 PM ET,Indianapolis,St. Paul,Victory Field,Indianapolis,IN
baseball,minors,Single-A,2024-04-21,Sunday,1:35 PM ET,Fredericksburg,Fayetteville,Virginia Credit Union Stadium,Fredericksburg,VA
baseball,minors,High-A,2024-04-21,Sunday,2:00 PM ET,Greensboro,Hickory,First National Bank Field,Greensboro,NC
baseball,minors,Double-A,2024-04-21,Sunday,2:00 PM ET,Tennessee,Montgomery,Smokies Stadium,Kodak,TN
baseball,minors,High-A,2024-04-21,Sunday,2:00 PM ET,Quad Cities,Peoria,Modern Woodmen Park,Davenport,IA
baseball,minors,High-A,2024-04-21,Sunday,2:05 PM ET,Hudson Valley,Aberdeen,Heritage Financial Park,Wappingers Falls,NY
baseball,minors,High-A,2024-04-21,Sunday,2:05 PM ET,Beloit,South Bend,ABC Supply Stadium,Beloit,WI
baseball,minors,High-A,2024-04-21,Sunday,2:05 PM ET,Bowling Green,Winston-Salem,Bowling Green Ballpark,Bowling Green,KY
baseball,minors,Double-A,2024-04-21,Sunday,2:05 PM ET,Wichita,Tulsa,Riverfront Stadium,Wichita,KS
baseball,minors,Triple-A,2024-04-21,Sunday,2:05 PM ET,El Paso,Albuquerque,Southwest University Park,El Paso,TX
baseball,minors,Double-A,2024-04-21,Sunday,2:05 PM ET,Biloxi,Chattanooga,MGM Park,Biloxi,MS
baseball,minors,Double-A,2024-04-21,Sunday,2:05 PM ET,Amarillo,Springfield,Hodgetown,Amarillo,TX
baseball,minors,Triple-A,2024-04-21,Sunday,2:08 PM ET,Iowa,Louisville,Principal Park,Des Moines,IA
baseball,minors,High-A,2024-04-21,Sunday,2:10 PM ET,Wisconsin,Cedar Rapids,Fox Cities Stadium,Appleton,WI
baseball,minors,Double-A,2024-04-21,Sunday,2:35 PM ET,Arkansas,Frisco,Dickey-Stephens Park,North Little Rock,AR
baseball,minors,Triple-A,2024-04-21,Sunday,3:05 PM ET,Okla. City,Sacramento,Chickasaw Bricktown Ballpark,Oklahoma City,OK
baseball,minors,Single-A,2024-04-21,Sunday,3:05 PM ET,Salem,Lynchburg,Carillion Clinic Field,Salem,VA
baseball,minors,Triple-A,2024-04-21,Sunday,3:05 PM ET,Las Vegas,Tacoma,Las Vegas Ballpark,Summerlin,NV
baseball,minors,Triple-A,2024-04-21,Sunday,3:05 PM ET,Nashville,Omaha,First Horizon Park,Nashville,TN
baseball,minors,Triple-A,2024-04-21,Sunday,3:05 PM ET,Jacksonville,Norfolk,121 Financial Ballpark,Jacksonville,FL
baseball,minors,Double-A,2024-04-21,Sunday,3:05 PM ET,NW Arkansas,Midland,Arvest Ballpark,Springdale,AR
baseball,minors,Triple-A,2024-04-21,Sunday,3:05 PM ET,Salt Lake,Reno,Smith's Ballpark,Salt Lake City,UT
baseball,minors,Triple-A,2024-04-21,Sunday,3:05 PM ET,Sugar Land,Round Rock,Constellation Field,Sugar Land,TX
baseball,minors,Single-A,2024-04-21,Sunday,4:00 PM ET,San Jose,Modesto,Excite Ballpark,San Jose,CA
baseball,minors,High-A,2024-04-21,Sunday,4:05 PM ET,Hillsboro,Tri-City,Ron Tonkin Field,Hillsboro,OR
baseball,minors,High-A,2024-04-21,Sunday,4:05 PM ET,Spokane,Everett,Avista Stadium,Spokane,WA
baseball,minors,Single-A,2024-04-21,Sunday,4:15 PM ET,Lake Elsinore,Visalia,The Diamond,Lake Elsinore,CA
baseball,minors,Double-A,2024-04-21,Sunday,5:00 PM ET,Birmingham,Mississippi,Regions Field,Birmingham,AL
baseball,minors,Single-A,2024-04-21,Sunday,5:05 PM ET,Inland Empire,Rancho Cuca.,San Manuel Stadium,San Bernardino,CA
baseball,minors,Single-A,2024-04-21,Sunday,5:05 PM ET,Charleston,Columbia,"Joseph P. Riley, Jr. Ballpark",Charleston,SC
baseball,minors,Double-A,2024-04-21,Sunday,5:05 PM ET,Pensacola,Rocket City,Blue Wahoos Stadium,Pensacola,FL
baseball,minors,Single-A,2024-04-21,Sunday,5:09 PM ET,Stockton,Fresno,Banner Island Ballpark,Stockton,CA
baseball,minors,Double-A,2024-04-21,Sunday,6:05 PM ET,Corpus Christi,San Antonio,Whataburger Field,Corpus Christi,TX
baseball,minors,Single-A,2024-04-21,Sunday,6:05 PM ET,Myrtle Beach,Kannapolis,Pelicans Ballpark,Myrtle Beach,SC
baseball,minors,High-A,2024-04-21,Sunday,9:05 PM ET,Eugene,Vancouver,PK Park,Eugene,OR
