sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,Triple-A,2024-05-28,Tuesday,8:05 PM ET,Memphis,Nashville,AutoZone Park,Memphis,TN
baseball,minors,Double-A,2024-05-28,Tuesday,8:05 PM ET,Wichita,Springfield,Riverfront Stadium,Wichita,KS
baseball,minors,Triple-A,2024-05-28,Tuesday,8:05 PM ET,Round Rock,El Paso,Dell Diamond,Round Rock,TX
baseball,minors,Triple-A,2024-05-28,Tuesday,8:35 PM ET,Albuquerque,Okla. City,Isotopes Park,Albuquerque,NM
baseball,minors,Single-A,2024-05-28,Tuesday,9:05 PM ET,Lake Elsinore,Rancho Cuca.,The Diamond,Lake Elsinore,CA
baseball,minors,Triple-A,2024-05-28,Tuesday,9:05 PM ET,Reno,Salt Lake,Greater Nevada Field,Reno,NV
baseball,minors,Single-A,2024-05-28,Tuesday,9:30 PM ET,Visalia,Inland Empire,Valley Strong Ballpark,Visalia,CA
baseball,minors,High-A,2024-05-28,Tuesday,9:35 PM ET,Hillsboro,Eugene,Ron Tonkin Field,Hillsboro,OR
baseball,minors,Triple-A,2024-05-28,Tuesday,9:45 PM ET,Sacramento,Tacoma,Sutter Health Park,Sacramento,CA
baseball,minors,High-A,2024-05-28,Tuesday,10:05 PM ET,Vancouver,Tri-City,Rogers Field at Nat Bailey Stadium,Vancouver,BC
baseball,minors,Triple-A,2024-05-28,Tuesday,10:05 PM ET,Las Vegas,Sugar Land,Las Vegas Ballpark,Summerlin,NV
