sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
basketball,pro,NBA,2024-11-22,Friday,,Washington Wizards,Boston Celtics,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-11-22,Friday,,New Orleans Pelicans,Golden State Warriors,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-11-22,Friday,,Chicago Bulls,Atlanta Hawks,United Center,Chicago,IL
basketball,pro,NBA,2024-11-22,Friday,,Houston Rockets,Portland Trail Blazers,Toyota Center,Houston,TX
basketball,pro,NBA,2024-11-22,Friday,,Milwaukee Bucks,Indiana Pacers,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-11-22,Friday,,Denver Nuggets,Dallas Mavericks,Ball Arena,Denver,CO
basketball,pro,NBA,2024-11-22,Friday,,Los Angeles Clippers,Sacramento Kings,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-11-23,Saturday,,Utah Jazz,New York Knicks,Delta Center,Salt Lake City,UT
basketball,pro,NBA,2024-11-23,Saturday,,Orlando Magic,Detroit Pistons,Kia Center,Orlando,FL
basketball,pro,NBA,2024-11-23,Saturday,,Chicago Bulls,Memphis Grizzlies,United Center,Chicago,IL
basketball,pro,NBA,2024-11-23,Saturday,,Houston Rockets,Portland Trail Blazers,Toyota Center,Houston,TX
basketball,pro,NBA,2024-11-23,Saturday,,Milwaukee Bucks,Charlotte Hornets,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-11-23,Saturday,,San Antonio Spurs,Golden State Warriors,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-11-23,Saturday,,Los Angeles Lakers,Denver Nuggets,Crypto.com Arena,Los Angeles,CA
basketball,pro,NBA,2024-11-24,Sunday,,Boston Celtics,Minnesota Timberwolves,TD Garden,Boston,MA
basketball,pro,NBA,2024-11-24,Sunday,,Indiana Pacers,Washington Wizards,Gainbridge Fieldhouse,Indianapolis,IN
basketball,pro,NBA,2024-11-24,Sunday,,Miami Heat,Dallas Mavericks,Kaseya Center,Miami,FL
basketball,pro,NBA,2024-11-24,Sunday,,Philadelphia 76ers,Los Angeles Clippers,Wells Fargo Center,Philadelphia,PA
basketball,pro,NBA,2024-11-24,Sunday,,Cleveland Cavaliers,Toronto Raptors,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-11-24,Sunday,,Sacramento Kings,Brooklyn Nets,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-11-25,Monday,,Charlotte Hornets,Orlando Magic,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-11-25,Monday,,Detroit Pistons,Toronto Raptors,Little Caesars Arena,Detroit,MI
basketball,pro,NBA,2024-11-25,Monday,,Indiana Pacers,New Orleans Pelicans,Gainbridge Fieldhouse,Indianapolis,IN
basketball,pro,NBA,2024-11-25,Monday,,Atlanta Hawks,Dallas Mavericks,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-11-25,Monday,,Boston Celtics,Los Angeles Clippers,TD Garden,Boston,MA
basketball,pro,NBA,2024-11-25,Monday,,Memphis Grizzlies,Portland Trail Blazers,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-11-25,Monday,,Denver Nuggets,New York Knicks,Ball Arena,Denver,CO
basketball,pro,NBA,2024-11-25,Monday,,Golden State Warriors,Brooklyn Nets,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-11-25,Monday,,Sacramento Kings,Oklahoma City Thunder,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-11-26,Tuesday,,Washington Wizards,Chicago Bulls,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-11-26,Tuesday,,Miami Heat,Milwaukee Bucks,Kaseya Center,Miami,FL
basketball,pro,NBA,2024-11-26,Tuesday,,Minnesota Timberwolves,Houston Rockets,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-11-26,Tuesday,,Utah Jazz,San Antonio Spurs,Delta Center,Salt Lake City,UT
basketball,pro,NBA,2024-11-26,Tuesday,,Phoenix Suns,Los Angeles Lakers,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-11-27,Wednesday,,Charlotte Hornets,Miami Heat,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-11-27,Wednesday,,Cleveland Cavaliers,Atlanta Hawks,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-11-27,Wednesday,,Indiana Pacers,Portland Trail Blazers,Gainbridge Fieldhouse,Indianapolis,IN
basketball,pro,NBA,2024-11-27,Wednesday,,Orlando Magic,Chicago Bulls,Kia Center,Orlando,FL
basketball,pro,NBA,2024-11-27,Wednesday,,Philadelphia 76ers,Houston Rockets,Wells Fargo Center,Philadelphia,PA
basketball,pro,NBA,2024-11-27,Wednesday,,Washington Wizards,Los Angeles Clippers,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-11-27,Wednesday,,Dallas Mavericks,New York Knicks,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-11-27,Wednesday,,Memphis Grizzlies,Detroit Pistons,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-11-27,Wednesday,,Minnesota Timberwolves,Sacramento Kings,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-11-27,Wednesday,,New Orleans Pelicans,Toronto Raptors,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-11-27,Wednesday,,San Antonio Spurs,Los Angeles Lakers,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-11-27,Wednesday,,Phoenix Suns,Brooklyn Nets,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-11-27,Wednesday,,Utah Jazz,Denver Nuggets,Delta Center,Salt Lake City,UT
basketball,pro,NBA,2024-11-27,Wednesday,,Golden State Warriors,Oklahoma City Thunder,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-11-29,Friday,,Charlotte Hornets,New York Knicks,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-11-29,Friday,,Atlanta Hawks,Cleveland Cavaliers,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-11-29,Friday,,Memphis Grizzlies,New Orleans Pelicans,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-11-29,Friday,,Brooklyn Nets,Orlando Magic,Barclays Center,Brooklyn,NY
basketball,pro,NBA,2024-11-29,Friday,,Minnesota Timberwolves,Los Angeles Clippers,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-11-29,Friday,,Chicago Bulls,Boston Celtics,United Center,Chicago,IL
basketball,pro,NBA,2024-11-29,Friday,,Indiana Pacers,Detroit Pistons,Gainbridge Fieldhouse,Indianapolis,IN
basketball,pro,NBA,2024-11-29,Friday,,Miami Heat,Toronto Raptors,Kaseya Center,Miami,FL
basketball,pro,NBA,2024-11-29,Friday,,Los Angeles Lakers,Oklahoma City Thunder,Crypto.com Arena,Los Angeles,CA
basketball,pro,NBA,2024-11-29,Friday,,Portland Trail Blazers,Sacramento Kings,Moda Center,Portland,OR
basketball,pro,NBA,2024-11-30,Saturday,,Charlotte Hornets,Atlanta Hawks,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-11-30,Saturday,,Detroit Pistons,Philadelphia 76ers,Little Caesars Arena,Detroit,MI
basketball,pro,NBA,2024-11-30,Saturday,,Milwaukee Bucks,Washington Wizards,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-11-30,Saturday,,Phoenix Suns,Golden State Warriors,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-11-30,Saturday,,Utah Jazz,Dallas Mavericks,Delta Center,Salt Lake City,UT
basketball,pro,NBA,2024-12-01,Sunday,,Brooklyn Nets,Orlando Magic,Barclays Center,Brooklyn,NY
basketball,pro,NBA,2024-12-01,Sunday,,Memphis Grizzlies,Indiana Pacers,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-12-01,Sunday,,Cleveland Cavaliers,Boston Celtics,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-12-01,Sunday,,New York Knicks,New Orleans Pelicans,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2024-12-01,Sunday,,Toronto Raptors,Miami Heat,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-12-01,Sunday,,Houston Rockets,Oklahoma City Thunder,Toyota Center,Houston,TX
basketball,pro,NBA,2024-12-01,Sunday,,Utah Jazz,Los Angeles Lakers,Delta Center,Salt Lake City,UT
basketball,pro,NBA,2024-12-01,Sunday,,Portland Trail Blazers,Dallas Mavericks,Moda Center,Portland,OR
basketball,pro,NBA,2024-12-01,Sunday,,Sacramento Kings,San Antonio Spurs,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-12-01,Sunday,,Los Angeles Clippers,Denver Nuggets,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-12-02,Monday,,Atlanta Hawks,New Orleans Pelicans,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-12-02,Monday,,Boston Celtics,Miami Heat,TD Garden,Boston,MA
basketball,pro,NBA,2024-12-02,Monday,,Chicago Bulls,Brooklyn Nets,United Center,Chicago,IL
basketball,pro,NBA,2024-12-02,Monday,,Minnesota Timberwolves,Los Angeles Lakers,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-12-03,Tuesday,,Charlotte Hornets,Philadelphia 76ers,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-12-03,Tuesday,,Cleveland Cavaliers,Washington Wizards,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-12-03,Tuesday,,Detroit Pistons,Milwaukee Bucks,Little Caesars Arena,Detroit,MI
basketball,pro,NBA,2024-12-03,Tuesday,,Dallas Mavericks,Memphis Grizzlies,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-12-03,Tuesday,,New York Knicks,Orlando Magic,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2024-12-03,Tuesday,,Toronto Raptors,Indiana Pacers,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-12-03,Tuesday,,Oklahoma City Thunder,Utah Jazz,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-12-03,Tuesday,,Phoenix Suns,San Antonio Spurs,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-12-03,Tuesday,,Denver Nuggets,Golden State Warriors,Ball Arena,Denver,CO
basketball,pro,NBA,2024-12-03,Tuesday,,Sacramento Kings,Houston Rockets,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-12-03,Tuesday,,Los Angeles Clippers,Portland Trail Blazers,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-12-04,Wednesday,,Boston Celtics,Detroit Pistons,TD Garden,Boston,MA
basketball,pro,NBA,2024-12-04,Wednesday,,Brooklyn Nets,Indiana Pacers,Barclays Center,Brooklyn,NY
basketball,pro,NBA,2024-12-04,Wednesday,,Miami Heat,Los Angeles Lakers,Kaseya Center,Miami,FL
basketball,pro,NBA,2024-12-04,Wednesday,,Philadelphia 76ers,Orlando Magic,Wells Fargo Center,Philadelphia,PA
basketball,pro,NBA,2024-12-04,Wednesday,,Milwaukee Bucks,Atlanta Hawks,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-12-04,Wednesday,,Los Angeles Clippers,Minnesota Timberwolves,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-12-05,Thursday,,Cleveland Cavaliers,Denver Nuggets,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-12-05,Thursday,,Washington Wizards,Dallas Mavericks,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-12-05,Thursday,,New York Knicks,Charlotte Hornets,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2024-12-05,Thursday,,Toronto Raptors,Oklahoma City Thunder,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-12-05,Thursday,,Memphis Grizzlies,Sacramento Kings,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-12-05,Thursday,,New Orleans Pelicans,Phoenix Suns,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-12-05,Thursday,,San Antonio Spurs,Chicago Bulls,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-12-05,Thursday,,Golden State Warriors,Houston Rockets,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-12-06,Friday,,Philadelphia 76ers,Orlando Magic,Wells Fargo Center,Philadelphia,PA
basketball,pro,NBA,2024-12-06,Friday,,Atlanta Hawks,Los Angeles Lakers,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-12-06,Friday,,Boston Celtics,Milwaukee Bucks,TD Garden,Boston,MA
basketball,pro,NBA,2024-12-06,Friday,,Chicago Bulls,Indiana Pacers,United Center,Chicago,IL
basketball,pro,NBA,2024-12-06,Friday,,San Antonio Spurs,Sacramento Kings,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-12-06,Friday,,Golden State Warriors,Minnesota Timberwolves,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-12-06,Friday,,Portland Trail Blazers,Utah Jazz,Moda Center,Portland,OR
basketball,pro,NBA,2024-12-07,Saturday,,Charlotte Hornets,Cleveland Cavaliers,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-12-07,Saturday,,New Orleans Pelicans,Oklahoma City Thunder,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-12-07,Saturday,,Washington Wizards,Denver Nuggets,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-12-07,Saturday,,New York Knicks,Detroit Pistons,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2024-12-07,Saturday,,Toronto Raptors,Dallas Mavericks,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-12-07,Saturday,,Boston Celtics,Memphis Grizzlies,TD Garden,Boston,MA
basketball,pro,NBA,2024-12-07,Saturday,,Miami Heat,Phoenix Suns,Kaseya Center,Miami,FL
basketball,pro,NBA,2024-12-08,Sunday,,Chicago Bulls,Philadelphia 76ers,United Center,Chicago,IL
basketball,pro,NBA,2024-12-08,Sunday,,Brooklyn Nets,Milwaukee Bucks,Barclays Center,Brooklyn,NY
basketball,pro,NBA,2024-12-08,Sunday,,Indiana Pacers,Charlotte Hornets,Gainbridge Fieldhouse,Indianapolis,IN
basketball,pro,NBA,2024-12-08,Sunday,,Atlanta Hawks,Denver Nuggets,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-12-08,Sunday,,Miami Heat,Cleveland Cavaliers,Kaseya Center,Miami,FL
basketball,pro,NBA,2024-12-08,Sunday,,Orlando Magic,Phoenix Suns,Kia Center,Orlando,FL
basketball,pro,NBA,2024-12-08,Sunday,,San Antonio Spurs,New Orleans Pelicans,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-12-08,Sunday,,Washington Wizards,Memphis Grizzlies,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-12-08,Sunday,,Golden State Warriors,Minnesota Timberwolves,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-12-08,Sunday,,Los Angeles Clippers,Houston Rockets,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-12-08,Sunday,,Sacramento Kings,Utah Jazz,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-12-08,Sunday,,Los Angeles Lakers,Portland Trail Blazers,Crypto.com Arena,Los Angeles,CA
basketball,pro,NBA,2024-12-09,Monday,,Toronto Raptors,New York Knicks,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-12-19,Thursday,,Detroit Pistons,Utah Jazz,Little Caesars Arena,Detroit,MI
basketball,pro,NBA,2024-12-19,Thursday,,Orlando Magic,Oklahoma City Thunder,Kia Center,Orlando,FL
basketball,pro,NBA,2024-12-19,Thursday,,Washington Wizards,Charlotte Hornets,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-12-19,Thursday,,Boston Celtics,Chicago Bulls,TD Garden,Boston,MA
basketball,pro,NBA,2024-12-19,Thursday,,Toronto Raptors,Brooklyn Nets,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-12-19,Thursday,,Houston Rockets,New Orleans Pelicans,Toyota Center,Houston,TX
basketball,pro,NBA,2024-12-19,Thursday,,Memphis Grizzlies,Golden State Warriors,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-12-19,Thursday,,San Antonio Spurs,Atlanta Hawks,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-12-19,Thursday,,Dallas Mavericks,Los Angeles Clippers,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-12-19,Thursday,,Phoenix Suns,Indiana Pacers,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-12-19,Thursday,,Minnesota Timberwolves,New York Knicks,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-12-19,Thursday,,Portland Trail Blazers,Denver Nuggets,Moda Center,Portland,OR
basketball,pro,NBA,2024-12-19,Thursday,,Sacramento Kings,Los Angeles Lakers,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-12-20,Friday,,Philadelphia 76ers,Charlotte Hornets,Wells Fargo Center,Philadelphia,PA
basketball,pro,NBA,2024-12-20,Friday,,Cleveland Cavaliers,Milwaukee Bucks,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-12-20,Friday,,Miami Heat,Oklahoma City Thunder,Kaseya Center,Miami,FL
basketball,pro,NBA,2024-12-21,Saturday,,Sacramento Kings,Los Angeles Lakers,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-12-21,Saturday,,Orlando Magic,Miami Heat,Kia Center,Orlando,FL
basketball,pro,NBA,2024-12-21,Saturday,,Atlanta Hawks,Memphis Grizzlies,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-12-21,Saturday,,Brooklyn Nets,Utah Jazz,Barclays Center,Brooklyn,NY
basketball,pro,NBA,2024-12-21,Saturday,,Chicago Bulls,Boston Celtics,United Center,Chicago,IL
basketball,pro,NBA,2024-12-21,Saturday,,Cleveland Cavaliers,Philadelphia 76ers,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-12-21,Saturday,,Milwaukee Bucks,Washington Wizards,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-12-21,Saturday,,Minnesota Timberwolves,Golden State Warriors,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-12-21,Saturday,,New Orleans Pelicans,New York Knicks,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-12-21,Saturday,,Dallas Mavericks,Los Angeles Clippers,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-12-21,Saturday,,San Antonio Spurs,Portland Trail Blazers,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-12-21,Saturday,,Phoenix Suns,Detroit Pistons,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-12-22,Sunday,,Sacramento Kings,Indiana Pacers,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-12-22,Sunday,,Toronto Raptors,Houston Rockets,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-12-22,Sunday,,New Orleans Pelicans,Denver Nuggets,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-12-23,Monday,,Charlotte Hornets,Houston Rockets,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-12-23,Monday,,Cleveland Cavaliers,Utah Jazz,Rocket Mortgage Fieldhouse,Cleveland,OH
basketball,pro,NBA,2024-12-23,Monday,,Orlando Magic,Boston Celtics,Kia Center,Orlando,FL
basketball,pro,NBA,2024-12-23,Monday,,Philadelphia 76ers,San Antonio Spurs,Wells Fargo Center,Philadelphia,PA
basketball,pro,NBA,2024-12-23,Monday,,Atlanta Hawks,Minnesota Timberwolves,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-12-23,Monday,,Miami Heat,Brooklyn Nets,Kaseya Center,Miami,FL
basketball,pro,NBA,2024-12-23,Monday,,New York Knicks,Toronto Raptors,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2024-12-23,Monday,,Chicago Bulls,Milwaukee Bucks,United Center,Chicago,IL
basketball,pro,NBA,2024-12-23,Monday,,Memphis Grizzlies,Los Angeles Clippers,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-12-23,Monday,,Oklahoma City Thunder,Washington Wizards,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-12-23,Monday,,Dallas Mavericks,Portland Trail Blazers,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-12-23,Monday,,Denver Nuggets,Phoenix Suns,Ball Arena,Denver,CO
basketball,pro,NBA,2024-12-23,Monday,,Golden State Warriors,Indiana Pacers,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-12-23,Monday,,Los Angeles Lakers,Detroit Pistons,Crypto.com Arena,Los Angeles,CA
basketball,pro,NBA,2024-12-25,Wednesday,,New York Knicks,San Antonio Spurs,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2024-12-25,Wednesday,,Dallas Mavericks,Minnesota Timberwolves,American Airlines Center,Dallas,TX
basketball,pro,NBA,2024-12-25,Wednesday,,Boston Celtics,Philadelphia 76ers,TD Garden,Boston,MA
basketball,pro,NBA,2024-12-25,Wednesday,,Golden State Warriors,Los Angeles Lakers,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-12-25,Wednesday,,Phoenix Suns,Denver Nuggets,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-12-26,Thursday,,Indiana Pacers,Oklahoma City Thunder,Gainbridge Fieldhouse,Indianapolis,IN
basketball,pro,NBA,2024-12-26,Thursday,,Orlando Magic,Miami Heat,Kia Center,Orlando,FL
basketball,pro,NBA,2024-12-26,Thursday,,Washington Wizards,Charlotte Hornets,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-12-26,Thursday,,Atlanta Hawks,Chicago Bulls,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-12-26,Thursday,,Memphis Grizzlies,Toronto Raptors,FedEx Forum,Memphis,TN
basketball,pro,NBA,2024-12-26,Thursday,,Milwaukee Bucks,Brooklyn Nets,Fiserv Forum,Milwaukee,WI
basketball,pro,NBA,2024-12-26,Thursday,,New Orleans Pelicans,Houston Rockets,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-12-26,Thursday,,Portland Trail Blazers,Utah Jazz,Moda Center,Portland,OR
basketball,pro,NBA,2024-12-26,Thursday,,Sacramento Kings,Detroit Pistons,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-12-27,Friday,,Orlando Magic,New York Knicks,Kia Center,Orlando,FL
basketball,pro,NBA,2024-12-27,Friday,,Boston Celtics,Indiana Pacers,TD Garden,Boston,MA
basketball,pro,NBA,2024-12-27,Friday,,Brooklyn Nets,San Antonio Spurs,Barclays Center,Brooklyn,NY
basketball,pro,NBA,2024-12-27,Friday,,Houston Rockets,Minnesota Timberwolves,Toyota Center,Houston,TX
basketball,pro,NBA,2024-12-27,Friday,,New Orleans Pelicans,Memphis Grizzlies,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-12-27,Friday,,Denver Nuggets,Cleveland Cavaliers,Ball Arena,Denver,CO
basketball,pro,NBA,2024-12-27,Friday,,Phoenix Suns,Dallas Mavericks,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2024-12-27,Friday,,Los Angeles Clippers,Golden State Warriors,Intuit Dome,Los Angeles,CA
basketball,pro,NBA,2024-12-28,Saturday,,Atlanta Hawks,Miami Heat,State Farm Arena,Atlanta,GA
basketball,pro,NBA,2024-12-28,Saturday,,Charlotte Hornets,Oklahoma City Thunder,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-12-28,Saturday,,Washington Wizards,New York Knicks,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-12-28,Saturday,,Chicago Bulls,Milwaukee Bucks,United Center,Chicago,IL
basketball,pro,NBA,2024-12-28,Saturday,,Golden State Warriors,Phoenix Suns,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-12-28,Saturday,,Denver Nuggets,Detroit Pistons,Ball Arena,Denver,CO
basketball,pro,NBA,2024-12-28,Saturday,,Utah Jazz,Philadelphia 76ers,Delta Center,Salt Lake City,UT
basketball,pro,NBA,2024-12-28,Saturday,,Portland Trail Blazers,Dallas Mavericks,Moda Center,Portland,OR
basketball,pro,NBA,2024-12-28,Saturday,,Los Angeles Lakers,Sacramento Kings,Crypto.com Arena,Los Angeles,CA
basketball,pro,NBA,2024-12-29,Sunday,,Orlando Magic,Brooklyn Nets,Kia Center,Orlando,FL
basketball,pro,NBA,2024-12-29,Sunday,,Boston Celtics,Indiana Pacers,TD Garden,Boston,MA
basketball,pro,NBA,2024-12-29,Sunday,,Toronto Raptors,Atlanta Hawks,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2024-12-29,Sunday,,Houston Rockets,Miami Heat,Toyota Center,Houston,TX
basketball,pro,NBA,2024-12-29,Sunday,,Oklahoma City Thunder,Memphis Grizzlies,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-12-29,Sunday,,Minnesota Timberwolves,San Antonio Spurs,Target Center,Minneapolis,MN
basketball,pro,NBA,2024-12-30,Monday,,Charlotte Hornets,Chicago Bulls,Spectrum Center,Charlotte,NC
basketball,pro,NBA,2024-12-30,Monday,,Washington Wizards,New York Knicks,Capital One Arena,Washington,DC
basketball,pro,NBA,2024-12-30,Monday,,New Orleans Pelicans,Los Angeles Clippers,Smoothie King Center,New Orleans,LA
basketball,pro,NBA,2024-12-30,Monday,,Utah Jazz,Denver Nuggets,Delta Center,Salt Lake City,UT
basketball,pro,NBA,2024-12-30,Monday,,Golden State Warriors,Cleveland Cavaliers,Chase Center,San Francisco,CA
basketball,pro,NBA,2024-12-30,Monday,,Portland Trail Blazers,Philadelphia 76ers,Moda Center,Portland,OR
basketball,pro,NBA,2024-12-30,Monday,,Sacramento Kings,Dallas Mavericks,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2024-12-31,Tuesday,,Boston Celtics,Toronto Raptors,TD Garden,Boston,MA
basketball,pro,NBA,2024-12-31,Tuesday,,Indiana Pacers,Milwaukee Bucks,Gainbridge Fieldhouse,Indianapolis,IN
basketball,pro,NBA,2024-12-31,Tuesday,,San Antonio Spurs,Los Angeles Clippers,Frost Bank Center,San Antonio,TX
basketball,pro,NBA,2024-12-31,Tuesday,,Oklahoma City Thunder,Minnesota Timberwolves,Paycom Center,Oklahoma City,OK
basketball,pro,NBA,2024-12-31,Tuesday,,Los Angeles Lakers,Cleveland Cavaliers,Crypto.com Arena,Los Angeles,CA
basketball,pro,NBA,2024-12-31,Tuesday,,Phoenix Suns,Memphis Grizzlies,Footprint Center,Phoenix,AZ
basketball,pro,NBA,2025-01-01,Wednesday,,Detroit Pistons,Orlando Magic,Little Caesars Arena,Detroit,MI
basketball,pro,NBA,2025-01-01,Wednesday,,Washington Wizards,Chicago Bulls,Capital One Arena,Washington,DC
basketball,pro,NBA,2025-01-01,Wednesday,,Miami Heat,New Orleans Pelicans,Kaseya Center,Miami,FL
basketball,pro,NBA,2025-01-01,Wednesday,,New York Knicks,Utah Jazz,Madison Square Garden (IV),New York,NY
basketball,pro,NBA,2025-01-01,Wednesday,,Toronto Raptors,Brooklyn Nets,Scotiabank Arena,Toronto,ON
basketball,pro,NBA,2025-01-01,Wednesday,,Houston Rockets,Dallas Mavericks,Toyota Center,Houston,TX
basketball,pro,NBA,2025-01-01,Wednesday,,Denver Nuggets,Atlanta Hawks,Ball Arena,Denver,CO
basketball,pro,NBA,2025-01-01,Wednesday,,Sacramento Kings,Philadelphia 76ers,Golden 1 Center,Sacramento,CA
basketball,pro,NBA,2025-01-02,Thursday,,Miami Heat,Indiana Pacers,Kaseya Center,Miami,FL
