primary_key,sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
NBA_2024-04-14_NA_Oklahoma City Thunder_Dallas Mavericks,basketball,pro,NBA,2024-04-14,Sunday,,Oklahoma City Thunder,Dallas Mavericks,Paycom Center,Oklahoma City,OK
NBA_2024-04-14_NA_Sacramento Kings_Portland Trail Blazers,basketball,pro,NBA,2024-04-14,Sunday,,Sacramento Kings,Portland Trail Blazers,Golden 1 Center,Sacramento,CA
NBA_2024-04-14_NA_San Antonio Spurs_Detroit Pistons,basketball,pro,NBA,2024-04-14,Sunday,,San Antonio Spurs,Detroit Pistons,Frost Bank Center,San Antonio,TX
ncaab_2023-11-06_19:00:00_Rutgers University_Princeton,basketball,college,ncaab,2023-11-06,Monday,19:00:00,Rutgers University,Princeton,CURE Insurance Arena,New Brunswick,NJ
ncaab_2023-11-10_19:00:00_Rutgers University_Boston University,basketball,college,ncaab,2023-11-10,Friday,19:00:00,Rutgers University,Boston University,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2023-11-12_12:00:00_Rutgers University_Bryant,basketball,college,ncaab,2023-11-12,Sunday,12:00:00,Rutgers University,Bryant,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2023-11-15_20:30:00_Rutgers University_Georgetown,basketball,college,ncaab,2023-11-15,Wednesday,20:30:00,Rutgers University,Georgetown,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2023-11-18_18:00:00_Rutgers University_Howard,basketball,college,ncaab,2023-11-18,Saturday,18:00:00,Rutgers University,Howard,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2023-11-27_19:00:00_Rutgers University_Saint Peter's,basketball,college,ncaab,2023-11-27,Monday,19:00:00,Rutgers University,Saint Peter's,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2023-12-06_18:00:00_Wake Forest_Rutgers University,basketball,college,ncaab,2023-12-06,Wednesday,18:00:00,Wake Forest,Rutgers University,LJVM Coliseum,Winston-Salem,NC
ncaab_2023-12-09_20:30:00_Seton Hall_Rutgers University,basketball,college,ncaab,2023-12-09,Saturday,20:30:00,Seton Hall,Rutgers University,Prudential Center,South Orange,NJ
ncaab_2023-12-30_12:00:00_Rutgers University_Stonehill,basketball,college,ncaab,2023-12-30,Saturday,12:00:00,Rutgers University,Stonehill,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2023-12-16_13:00:00_Rutgers University_LIU,basketball,college,ncaab,2023-12-16,Saturday,13:00:00,Rutgers University,LIU,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2023-12-23_12:00:00_Rutgers University_Mississippi State,basketball,college,ncaab,2023-12-23,Saturday,12:00:00,Rutgers University,Mississippi State,Prudential Center,New Brunswick,NJ
ncaab_2023-12-02_16:00:00_Rutgers University_Illinois,basketball,college,ncaab,2023-12-02,Saturday,16:00:00,Rutgers University,Illinois,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2024-01-03_19:00:00_Ohio State_Rutgers University,basketball,college,ncaab,2024-01-03,Wednesday,19:00:00,Ohio State,Rutgers University,The Schottenstein Center,Columbus,OH
ncaab_2024-01-06_12:00:00_Iowa_Rutgers University,basketball,college,ncaab,2024-01-06,Saturday,12:00:00,Iowa,Rutgers University,Hawkeye Arena,Iowa City,IA
ncaab_2024-01-09_19:00:00_Rutgers University_Indiana,basketball,college,ncaab,2024-01-09,Tuesday,19:00:00,Rutgers University,Indiana,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2024-01-14_12:00:00_Michigan State_Rutgers University,basketball,college,ncaab,2024-01-14,Sunday,12:00:00,Michigan State,Rutgers University,Breslin Center,East Lansing,MI
ncaab_2024-01-17_19:00:00_Rutgers University_Nebraska,basketball,college,ncaab,2024-01-17,Wednesday,19:00:00,Rutgers University,Nebraska,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2024-01-21_13:00:00_Illinois_Rutgers University,basketball,college,ncaab,2024-01-21,Sunday,13:00:00,Illinois,Rutgers University,State Farm Center,Urbana-Champaign,IL
ncaab_2024-01-28_13:00:00_Rutgers University_Purdue,basketball,college,ncaab,2024-01-28,Sunday,13:00:00,Rutgers University,Purdue,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2024-01-31_20:30:00_Rutgers University_Penn State,basketball,college,ncaab,2024-01-31,Wednesday,20:30:00,Rutgers University,Penn State,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2024-02-03_16:00:00_Michigan_Rutgers University,basketball,college,ncaab,2024-02-03,Saturday,16:00:00,Michigan,Rutgers University,Crisler Center,Ann Arbor,MI
ncaab_2024-02-06_18:30:00_Maryland_Rutgers University,basketball,college,ncaab,2024-02-06,Tuesday,18:30:00,Maryland,Rutgers University,"College Park, MD",College Park,MD
ncaab_2024-02-10_12:00:00_Rutgers University_Wisconsin,basketball,college,ncaab,2024-02-10,Saturday,12:00:00,Rutgers University,Wisconsin,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2024-02-15_18:30:00_Rutgers University_Northwestern,basketball,college,ncaab,2024-02-15,Thursday,18:30:00,Rutgers University,Northwestern,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2024-02-18_18:30:00_Minnesota_Rutgers University,basketball,college,ncaab,2024-02-18,Sunday,18:30:00,Minnesota,Rutgers University,Williams Arena,Minneapolis,MN
ncaab_2024-02-22_19:00:00_Purdue_Rutgers University,basketball,college,ncaab,2024-02-22,Thursday,19:00:00,Purdue,Rutgers University,Mackey Arena,West Lafayette,IN
ncaab_2024-02-25_12:00:00_Rutgers University_Maryland,basketball,college,ncaab,2024-02-25,Sunday,12:00:00,Rutgers University,Maryland,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2024-02-29_20:30:00_Rutgers University_Michigan,basketball,college,ncaab,2024-02-29,Thursday,20:30:00,Rutgers University,Michigan,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2024-03-03_18:30:00_Nebraska_Rutgers University,basketball,college,ncaab,2024-03-03,Sunday,18:30:00,Nebraska,Rutgers University,Value City Arena,Lincoln,NE
ncaab_2024-03-07_19:00:00_Wisconsin_Rutgers University,basketball,college,ncaab,2024-03-07,Thursday,19:00:00,Wisconsin,Rutgers University,Kohl Center,Madison,WI
ncaab_2024-03-10_14:00:00_Rutgers University_Ohio State,basketball,college,ncaab,2024-03-10,Sunday,14:00:00,Rutgers University,Ohio State,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2023-10-21_14:00:00_St. John's (Exhibition)_Rutgers University,basketball,college,ncaab,2023-10-21,Saturday,14:00:00,St. John's (Exhibition),Rutgers University,Carnesecca Arena,Queens,NY
ncaab_2023-12-01_19:00:00_Niagara University_Saint Peter's University,basketball,college,ncaab,2023-12-01,Friday,19:00:00,Niagara University,Saint Peter's University,Gallagher Center,Niagara University,NY
ncaab_2023-12-03_13:00:00_Canisius University_Saint Peter's University,basketball,college,ncaab,2023-12-03,Sunday,13:00:00,Canisius University,Saint Peter's University,Koessler Athletic Center,Buffalo,NY
ncaab_2024-01-05_19:00:00_Saint Peter's University_Iona University,basketball,college,ncaab,2024-01-05,Friday,19:00:00,Saint Peter's University,Iona University,"The Victor R. Yanitelli, S.J. Recreational Life Center",Jersey City,NJ
ncaab_2024-01-07_14:00:00_Saint Peter's University_Mount St. Mary's (Md.),basketball,college,ncaab,2024-01-07,Sunday,14:00:00,Saint Peter's University,Mount St. Mary's (Md.),"The Victor R. Yanitelli, S.J. Recreational Life Center",Jersey City,NJ
ncaab_2024-01-14_14:00:00_Manhattan College_Saint Peter's University,basketball,college,ncaab,2024-01-14,Sunday,14:00:00,Manhattan College,Saint Peter's University,Draddy Gymnasium,New York,NY
ncaab_2024-01-19_19:00:00_Fairfield University_Saint Peter's University,basketball,college,ncaab,2024-01-19,Friday,19:00:00,Fairfield University,Saint Peter's University,Leo D. Mahoney Arena,Fairfield,CT
ncaab_2024-01-21_14:00:00_Saint Peter's University_Canisius University,basketball,college,ncaab,2024-01-21,Sunday,14:00:00,Saint Peter's University,Canisius University,"The Victor R. Yanitelli, S.J. Recreational Life Center",Jersey City,NJ
ncaab_2024-01-25_19:00:00_Saint Peter's University_Rider University,basketball,college,ncaab,2024-01-25,Thursday,19:00:00,Saint Peter's University,Rider University,"The Victor R. Yanitelli, S.J. Recreational Life Center",Jersey City,NJ
ncaab_2024-01-28_14:00:00_Siena College_Saint Peter's University,basketball,college,ncaab,2024-01-28,Sunday,14:00:00,Siena College,Saint Peter's University,UHY Center,Loudonville,NY
ncaab_2024-02-02_19:00:00_Saint Peter's University_Niagara University,basketball,college,ncaab,2024-02-02,Friday,19:00:00,Saint Peter's University,Niagara University,"The Victor R. Yanitelli, S.J. Recreational Life Center",Jersey City,NJ
ncaab_2024-02-04_14:00:00_Marist College_Saint Peter's University,basketball,college,ncaab,2024-02-04,Sunday,14:00:00,Marist College,Saint Peter's University,McCann Arena,Poughkeepsie,NY
ncaab_2024-02-08_19:00:00_Quinnipiac University_Saint Peter's University,basketball,college,ncaab,2024-02-08,Thursday,19:00:00,Quinnipiac University,Saint Peter's University,Burt Kahn Court,Hamden,CT
ncaab_2024-02-10_14:00:00_Saint Peter's University_Fairfield University,basketball,college,ncaab,2024-02-10,Saturday,14:00:00,Saint Peter's University,Fairfield University,"The Victor R. Yanitelli, S.J. Recreational Life Center",Jersey City,NJ
ncaab_2024-02-16_19:00:00_Saint Peter's University_Siena College,basketball,college,ncaab,2024-02-16,Friday,19:00:00,Saint Peter's University,Siena College,"The Victor R. Yanitelli, S.J. Recreational Life Center",Jersey City,NJ
ncaab_2024-02-18_13:00:00_Iona University_Saint Peter's University,basketball,college,ncaab,2024-02-18,Sunday,13:00:00,Iona University,Saint Peter's University,Hynes Athletics Center,New Rochelle,NY
ncaab_2024-02-23_19:00:00_Mount St. Mary's (Md.)_Saint Peter's University,basketball,college,ncaab,2024-02-23,Friday,19:00:00,Mount St. Mary's (Md.),Saint Peter's University,Knott Arena ,Emmitsburg,MD
ncaab_2024-02-25_15:00:00_Saint Peter's University_Marist College,basketball,college,ncaab,2024-02-25,Sunday,15:00:00,Saint Peter's University,Marist College,"The Victor R. Yanitelli, S.J. Recreational Life Center",Jersey City,NJ
ncaab_2024-03-03_14:00:00_Saint Peter's University_Manhattan College,basketball,college,ncaab,2024-03-03,Sunday,14:00:00,Saint Peter's University,Manhattan College,"The Victor R. Yanitelli, S.J. Recreational Life Center",Jersey City,NJ
ncaab_2024-03-07_20:00:00_Rider University_Saint Peter's University,basketball,college,ncaab,2024-03-07,Thursday,20:00:00,Rider University,Saint Peter's University,Alumni Gymnasium,Lawrenceville,NJ
ncaab_2024-03-09_14:00:00_Saint Peter's University_Quinnipiac University,basketball,college,ncaab,2024-03-09,Saturday,14:00:00,Saint Peter's University,Quinnipiac University,"The Victor R. Yanitelli, S.J. Recreational Life Center",Jersey City,NJ
ncaab_2024-03-12_00:00:00_Saint Peter's University_Metro Atlantic Athletic Conference,basketball,college,ncaab,2024-03-12,Tuesday,00:00:00,Saint Peter's University,Metro Atlantic Athletic Conference,Boardwalk Hall,Jersey City,NJ
ncaab_2023-11-06_19:30:00_Seton Hall University_Saint Peter's University,basketball,college,ncaab,2023-11-06,Monday,19:30:00,Seton Hall University,Saint Peter's University,Prudential Center,South Orange,NJ
ncaab_2023-11-11_16:00:00_New Jersey Institute of Technology_Saint Peter's University,basketball,college,ncaab,2023-11-11,Saturday,16:00:00,New Jersey Institute of Technology,Saint Peter's University,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2023-11-15_19:00:00_FDU_Saint Peter's University,basketball,college,ncaab,2023-11-15,Wednesday,19:00:00,FDU,Saint Peter's University,Stratis Arena inside the Rothman Center,Teaneck,NJ
ncaab_2023-11-20_19:00:00_Saint Peter's University_University of Massachusetts Lowell,basketball,college,ncaab,2023-11-20,Monday,19:00:00,Saint Peter's University,University of Massachusetts Lowell,"The Victor R. Yanitelli, S.J. Recreational Life Center",Jersey City,NJ
ncaab_2023-11-27_19:00:00_Rutgers University_Saint Peter's University,basketball,college,ncaab,2023-11-27,Monday,19:00:00,Rutgers University,Saint Peter's University,Jersey Mike's Arena,New Brunswick,NJ
ncaab_2023-12-12_19:00:00_Saint Peter's University_UMBC,basketball,college,ncaab,2023-12-12,Tuesday,19:00:00,Saint Peter's University,UMBC,"The Victor R. Yanitelli, S.J. Recreational Life Center",Jersey City,NJ
ncaab_2023-12-30_14:00:00_Bucknell University_Saint Peter's University,basketball,college,ncaab,2023-12-30,Saturday,14:00:00,Bucknell University,Saint Peter's University,Sojka Pavilion,Lewisburg,PA
ncaab_2023-12-22_13:00:00_Saint Peter's University_Kean University,basketball,college,ncaab,2023-12-22,Friday,13:00:00,Saint Peter's University,Kean University,"The Victor R. Yanitelli, S.J. Recreational Life Center",Jersey City,NJ
ncaab_2023-12-08_19:00:00_Duquesne University_Saint Peter's University,basketball,college,ncaab,2023-12-08,Friday,19:00:00,Duquesne University,Saint Peter's University,UPMC Cooper Fieldhouse,Pittsburgh,PA
ncaab_2023-11-06_19:00:00_Harvard University_UMass Boston,basketball,college,ncaab,2023-11-06,Monday,19:00:00,Harvard University,UMass Boston,Lavietes Pavilion,Cambridge,MA
ncaab_2023-11-10_20:00:00_Rice University_Harvard University,basketball,college,ncaab,2023-11-10,Friday,20:00:00,Rice University,Harvard University,"Houston, TX",Houston,TX
ncaab_2023-11-14_19:00:00_Harvard University_Northeastern University,basketball,college,ncaab,2023-11-14,Tuesday,19:00:00,Harvard University,Northeastern University,Lavietes Pavilion,Cambridge,MA
ncaab_2023-11-17_19:00:00_University of Massachusetts_Harvard University,basketball,college,ncaab,2023-11-17,Friday,19:00:00,University of Massachusetts,Harvard University,"Amherst, MA",Amherst,MA
ncaab_2023-11-18_17:00:00_Boston College_Harvard University,basketball,college,ncaab,2023-11-18,Saturday,17:00:00,Boston College,Harvard University,"Chestnut Hill, MA",Chestnut Hill,MA
ncaab_2023-11-22_14:00:00_Colgate University_Harvard University,basketball,college,ncaab,2023-11-22,Wednesday,14:00:00,Colgate University,Harvard University,"Hamilton, NY",Hamilton,NY
ncaab_2023-11-26_16:30:00_Indiana University_Harvard University,basketball,college,ncaab,2023-11-26,Sunday,16:30:00,Indiana University,Harvard University,"Indianapolis, IN / Gainbridge Fieldhouse",Bloomington,IN
ncaab_2023-11-29_19:00:00_Harvard University_American University,basketball,college,ncaab,2023-11-29,Wednesday,19:00:00,Harvard University,American University,Lavietes Pavilion,Cambridge,MA
ncaab_2023-12-02_16:00:00_Loyola University Chicago_Harvard University,basketball,college,ncaab,2023-12-02,Saturday,16:00:00,Loyola University Chicago,Harvard University,"Chicago, IL",Chicago,IL
ncaab_2023-12-08_19:00:00_Harvard University_Army West Point,basketball,college,ncaab,2023-12-08,Friday,19:00:00,Harvard University,Army West Point,Lavietes Pavilion,Cambridge,MA
ncaab_2023-12-21_14:00:00_Harvard University_Holy Cross,basketball,college,ncaab,2023-12-21,Thursday,14:00:00,Harvard University,Holy Cross,Lavietes Pavilion,Cambridge,MA
ncaab_2023-12-30_14:00:00_Harvard University_Iona University,basketball,college,ncaab,2023-12-30,Saturday,14:00:00,Harvard University,Iona University,Lavietes Pavilion,Cambridge,MA
ncaab_2024-01-02_19:00:00_Harvard University_University at Albany,basketball,college,ncaab,2024-01-02,Tuesday,19:00:00,Harvard University,University at Albany,Lavietes Pavilion,Cambridge,MA
ncaab_2024-01-06_14:00:00_Princeton University_Harvard University,basketball,college,ncaab,2024-01-06,Saturday,14:00:00,Princeton University,Harvard University,"Princeton, NJ",Princeton,NJ
ncaab_2024-01-15_14:00:00_Harvard University_Brown University,basketball,college,ncaab,2024-01-15,Monday,14:00:00,Harvard University,Brown University,Lavietes Pavilion,Cambridge,MA
ncaab_2024-01-20_18:00:00_University of Pennsylvania_Harvard University,basketball,college,ncaab,2024-01-20,Saturday,18:00:00,University of Pennsylvania,Harvard University,"Philadelphia, PA",Philadelphia,PA
ncaab_2024-01-27_14:00:00_Harvard University_Yale University,basketball,college,ncaab,2024-01-27,Saturday,14:00:00,Harvard University,Yale University,Lavietes Pavilion,Cambridge,MA
ncaab_2024-02-02_19:00:00_Harvard University_Columbia University,basketball,college,ncaab,2024-02-02,Friday,19:00:00,Harvard University,Columbia University,Lavietes Pavilion,Cambridge,MA
ncaab_2024-02-03_19:00:00_Harvard University_Cornell University,basketball,college,ncaab,2024-02-03,Saturday,19:00:00,Harvard University,Cornell University,Lavietes Pavilion,Cambridge,MA
ncaab_2024-02-10_14:00:00_Harvard University_Dartmouth College,basketball,college,ncaab,2024-02-10,Saturday,14:00:00,Harvard University,Dartmouth College,Lavietes Pavilion,Cambridge,MA
ncaab_2024-02-16_19:00:00_Cornell University_Harvard University,basketball,college,ncaab,2024-02-16,Friday,19:00:00,Cornell University,Harvard University,"Ithaca, NY",Ithaca,NY
ncaab_2024-02-17_18:00:00_Columbia University_Harvard University,basketball,college,ncaab,2024-02-17,Saturday,18:00:00,Columbia University,Harvard University,"New York, NY",New York,NY
ncaab_2024-02-23_19:00:00_Harvard University_Princeton University,basketball,college,ncaab,2024-02-23,Friday,19:00:00,Harvard University,Princeton University,Lavietes Pavilion,Cambridge,MA
ncaab_2024-02-24_19:00:00_Harvard University_University of Pennsylvania,basketball,college,ncaab,2024-02-24,Saturday,19:00:00,Harvard University,University of Pennsylvania,Lavietes Pavilion,Cambridge,MA
ncaab_2024-03-01_19:00:00_Brown University_Harvard University,basketball,college,ncaab,2024-03-01,Friday,19:00:00,Brown University,Harvard University,"Providence, RI",Providence,RI
ncaab_2024-03-02_19:00:00_Yale University_Harvard University,basketball,college,ncaab,2024-03-02,Saturday,19:00:00,Yale University,Harvard University,"New Haven, CT",New Haven,CT
ncaab_2024-03-09_14:00:00_Dartmouth College_Harvard University,basketball,college,ncaab,2024-03-09,Saturday,14:00:00,Dartmouth College,Harvard University,"Hanover, NH",Hanover,NH
ncaab_2023-10-13_18:30:00_Harvard University_Crimson Madness,basketball,college,ncaab,2023-10-13,Friday,18:30:00,Harvard University,Crimson Madness,Lavietes Pavilion,Cambridge,MA
ncaab_2024-03-16_00:00:00_Harvard University_Ivy League Tournament,basketball,college,ncaab,2024-03-16,Saturday,00:00:00,Harvard University,Ivy League Tournament,"New York, NY",Cambridge,MA
ncaab_2024-03-17_00:00:00_Harvard University_Ivy League Tournament,basketball,college,ncaab,2024-03-17,Sunday,00:00:00,Harvard University,Ivy League Tournament,"New York, NY",Cambridge,MA
ncaab_2023-11-06_19:00:00_Providence_Columbia University,basketball,college,ncaab,2023-11-06,Monday,19:00:00,Providence,Columbia University,"Providence, R.I.",Providence,RI
ncaab_2023-11-11_19:00:00_Columbia University_UAlbany,basketball,college,ncaab,2023-11-11,Saturday,19:00:00,Columbia University,UAlbany,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2023-11-12_18:00:00_Columbia University_Bard,basketball,college,ncaab,2023-11-12,Sunday,18:00:00,Columbia University,Bard,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2023-11-15_19:00:00_Columbia University_SUNY-Delhi,basketball,college,ncaab,2023-11-15,Wednesday,19:00:00,Columbia University,SUNY-Delhi,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2023-11-18_13:00:00_Temple_Columbia University,basketball,college,ncaab,2023-11-18,Saturday,13:00:00,Temple,Columbia University,"Philadelphia, Pa.",Philadelphia,PA
ncaab_2023-11-21_19:00:00_Columbia University_LIU,basketball,college,ncaab,2023-11-21,Tuesday,19:00:00,Columbia University,LIU,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2023-11-25_13:00:00_Columbia University_Maine,basketball,college,ncaab,2023-11-25,Saturday,13:00:00,Columbia University,Maine,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2023-11-29_19:00:00_Columbia University_Loyola (Md.),basketball,college,ncaab,2023-11-29,Wednesday,19:00:00,Columbia University,Loyola (Md.),SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2023-12-03_12:00:00_New Hampshire_Columbia University,basketball,college,ncaab,2023-12-03,Sunday,12:00:00,New Hampshire,Columbia University,"Durham, N.H.",Durham,NH
ncaab_2023-12-05_19:00:00_Columbia University_Lafayette,basketball,college,ncaab,2023-12-05,Tuesday,19:00:00,Columbia University,Lafayette,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2023-12-11_19:00:00_Fairleigh Dickinson_Columbia University,basketball,college,ncaab,2023-12-11,Monday,19:00:00,Fairleigh Dickinson,Columbia University,"Teaneck, N.J.",Teaneck,NJ
ncaab_2023-12-30_13:00:00_Fordham_Columbia University,basketball,college,ncaab,2023-12-30,Saturday,13:00:00,Fordham,Columbia University,"Bronx, N.Y.",Bronx,NY
ncaab_2024-01-04_19:00:00_Columbia University_Mount Saint Vincent,basketball,college,ncaab,2024-01-04,Thursday,19:00:00,Columbia University,Mount Saint Vincent,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2024-01-09_18:00:00_Cornell_Columbia University,basketball,college,ncaab,2024-01-09,Tuesday,18:00:00,Cornell,Columbia University,"Ithaca, N.Y.",Ithaca,NY
ncaab_2024-01-15_19:00:00_Yale_Columbia University,basketball,college,ncaab,2024-01-15,Monday,19:00:00,Yale,Columbia University,"New Haven, Conn.",New Haven,CT
ncaab_2024-01-20_14:00:00_Columbia University_Princeton,basketball,college,ncaab,2024-01-20,Saturday,14:00:00,Columbia University,Princeton,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2024-01-27_14:00:00_Columbia University_Penn,basketball,college,ncaab,2024-01-27,Saturday,14:00:00,Columbia University,Penn,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2024-02-02_19:00:00_Harvard_Columbia University,basketball,college,ncaab,2024-02-02,Friday,19:00:00,Harvard,Columbia University,"Cambridge, Mass.",Cambridge,MA
ncaab_2024-02-03_18:00:00_Dartmouth_Columbia University,basketball,college,ncaab,2024-02-03,Saturday,18:00:00,Dartmouth,Columbia University,"Hanover, N.H.",Hanover,NH
ncaab_2024-02-10_14:00:00_Brown_Columbia University,basketball,college,ncaab,2024-02-10,Saturday,14:00:00,Brown,Columbia University,"Providence, R.I.",Providence,RI
ncaab_2024-02-16_19:00:00_Columbia University_Dartmouth,basketball,college,ncaab,2024-02-16,Friday,19:00:00,Columbia University,Dartmouth,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2024-02-17_18:00:00_Columbia University_Harvard,basketball,college,ncaab,2024-02-17,Saturday,18:00:00,Columbia University,Harvard,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2024-02-23_19:00:00_Columbia University_Brown,basketball,college,ncaab,2024-02-23,Friday,19:00:00,Columbia University,Brown,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2024-02-24_18:00:00_Columbia University_Yale,basketball,college,ncaab,2024-02-24,Saturday,18:00:00,Columbia University,Yale,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2024-03-01_20:00:00_Princeton_Columbia University,basketball,college,ncaab,2024-03-01,Friday,20:00:00,Princeton,Columbia University,"Princeton, N.J.",Princeton,NJ
ncaab_2024-03-02_19:00:00_Penn_Columbia University,basketball,college,ncaab,2024-03-02,Saturday,19:00:00,Penn,Columbia University,"Philadelphia, Pa.",Philadelphia,PA
ncaab_2024-03-09_14:00:00_Columbia University_Cornell,basketball,college,ncaab,2024-03-09,Saturday,14:00:00,Columbia University,Cornell,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2024-03-16_00:00:00_Columbia University_Ivy League Semifinals,basketball,college,ncaab,2024-03-16,Saturday,00:00:00,Columbia University,Ivy League Semifinals,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2024-03-17_00:00:00_Columbia University_Ivy League FInal,basketball,college,ncaab,2024-03-17,Sunday,00:00:00,Columbia University,Ivy League FInal,SCHILLER COURT AT LEVIEN GYMNASIUM,New York,NY
ncaab_2023-11-24_16:30:00_University of Pennsylvania_Lafayette,basketball,college,ncaab,2023-11-24,Friday,16:30:00,University of Pennsylvania,Lafayette,The Palestra,Philadelphia,PA
ncaab_2023-11-25_16:30:00_University of Pennsylvania_Belmont,basketball,college,ncaab,2023-11-25,Saturday,16:30:00,University of Pennsylvania,Belmont,The Palestra,Philadelphia,PA
ncaab_2023-11-26_14:30:00_University of Pennsylvania_Monmouth,basketball,college,ncaab,2023-11-26,Sunday,14:30:00,University of Pennsylvania,Monmouth,The Palestra,Philadelphia,PA
ncaab_2023-11-10_18:30:00_Saint Joseph's_University of Pennsylvania,basketball,college,ncaab,2023-11-10,Friday,18:30:00,Saint Joseph's,University of Pennsylvania,"Philadelphia, Pa.",Philadelphia,PA
ncaab_2023-11-13_19:00:00_University of Pennsylvania_Villanova,basketball,college,ncaab,2023-11-13,Monday,19:00:00,University of Pennsylvania,Villanova,The Palestra,Philadelphia,PA
ncaab_2023-12-02_16:45:00_University of Pennsylvania_La Salle,basketball,college,ncaab,2023-12-02,Saturday,16:45:00,University of Pennsylvania,La Salle,Wells Fargo Center,Philadelphia,PA
ncaab_2023-11-06_18:00:00_University of Pennsylvania_John Jay College,basketball,college,ncaab,2023-11-06,Monday,18:00:00,University of Pennsylvania,John Jay College,The Palestra,Philadelphia,PA
ncaab_2023-11-08_19:00:00_University of Pennsylvania_Bucknell,basketball,college,ncaab,2023-11-08,Wednesday,19:00:00,University of Pennsylvania,Bucknell,The Palestra,Philadelphia,PA
ncaab_2023-11-18_16:00:00_Maryland Eastern Shore_University of Pennsylvania,basketball,college,ncaab,2023-11-18,Saturday,16:00:00,Maryland Eastern Shore,University of Pennsylvania,"Princess Anne, Md.",Princess Anne,MD
ncaab_2023-12-06_18:00:00_University of Pennsylvania_FDU-Florham,basketball,college,ncaab,2023-12-06,Wednesday,18:00:00,University of Pennsylvania,FDU-Florham,The Palestra,Philadelphia,PA
ncaab_2023-12-09_12:00:00_University of Pennsylvania_Kentucky,basketball,college,ncaab,2023-12-09,Saturday,12:00:00,University of Pennsylvania,Kentucky,Wells Fargo Center,Philadelphia,PA
ncaab_2023-12-11_19:00:00_University of Pennsylvania_Howard,basketball,college,ncaab,2023-12-11,Monday,19:00:00,University of Pennsylvania,Howard,The Palestra,Philadelphia,PA
ncaab_2023-12-23_13:00:00_Rider_University of Pennsylvania,basketball,college,ncaab,2023-12-23,Saturday,13:00:00,Rider,University of Pennsylvania,"Lawrenceville, N.J.",Lawrenceville,NJ
ncaab_2023-12-30_19:00:00_Houston_University of Pennsylvania,basketball,college,ncaab,2023-12-30,Saturday,19:00:00,Houston,University of Pennsylvania,"Houston, Texas",Houston,TX
ncaab_2024-01-02_21:00:00_Auburn_University of Pennsylvania,basketball,college,ncaab,2024-01-02,Tuesday,21:00:00,Auburn,University of Pennsylvania,"Auburn, Ala.",Auburn,AL
ncaab_2024-01-06_14:00:00_University of Pennsylvania_Dartmouth,basketball,college,ncaab,2024-01-06,Saturday,14:00:00,University of Pennsylvania,Dartmouth,The Palestra,Philadelphia,PA
ncaab_2024-01-15_14:00:00_Cornell_University of Pennsylvania,basketball,college,ncaab,2024-01-15,Monday,14:00:00,Cornell,University of Pennsylvania,"Ithaca, N.Y.",Ithaca,NY
ncaab_2024-01-20_19:00:00_University of Pennsylvania_Harvard,basketball,college,ncaab,2024-01-20,Saturday,19:00:00,University of Pennsylvania,Harvard,The Palestra,Philadelphia,PA
ncaab_2024-01-27_14:00:00_Columbia_University of Pennsylvania,basketball,college,ncaab,2024-01-27,Saturday,14:00:00,Columbia,University of Pennsylvania,"New York, N.Y.",New York,NY
