sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,High-A,2024-04-23,Tuesday,7:00 PM ET,Brooklyn,Wilmington,Maimonides Park,Brooklyn,NY
baseball,minors,High-A,2024-04-23,Tuesday,7:00 PM ET,Hickory,Asheville,L.P. Frans Stadium,Hickory,NC
baseball,minors,High-A,2024-04-23,Tuesday,7:00 PM ET,Winston-Salem,Rome,Truist Stadium,Winston-Salem,NC
baseball,minors,High-A,2024-04-23,Tuesday,7:05 PM ET,Greenville,Greensboro,Fluor Field at the West End,Greenville,SC
baseball,minors,High-A,2024-04-23,Tuesday,7:05 PM ET,Aberdeen,Jersey Shore,Leidos Field at Ripken Stadium,Aberdeen,MD
baseball,minors,Single-A,2024-04-23,Tuesday,7:05 PM ET,Fort Myers,Palm Beach,Lee Health Sports Complex,Fort Myers,FL
baseball,minors,Triple-A,2024-04-23,Tuesday,7:05 PM ET,Omaha,Indianapolis,Werner Park,Papillion,NE
baseball,minors,Double-A,2024-04-23,Tuesday,7:05 PM ET,Rocket City,Tennessee,Toyota Field,Madison,AL
baseball,minors,High-A,2024-04-23,Tuesday,7:05 PM ET,South Bend,Quad Cities,Four Winds Field,South Bend,IN
baseball,minors,High-A,2024-04-23,Tuesday,7:05 PM ET,Peoria,Wisconsin,Dozer Park,Peoria,IL
baseball,minors,Double-A,2024-04-23,Tuesday,7:05 PM ET,Springfield,Arkansas,Hammons Field,Springfield,MO
baseball,minors,Double-A,2024-04-23,Tuesday,7:05 PM ET,Pensacola,Biloxi,Blue Wahoos Stadium,Pensacola,FL
baseball,minors,Double-A,2024-04-23,Tuesday,7:10 PM ET,Hartford,Portland,Dunkin' Park,Hartford,CT
baseball,minors,Double-A,2024-04-23,Tuesday,7:15 PM ET,Chattanooga,Birmingham,AT&T Field,Chattanooga,TN
baseball,minors,High-A,2024-04-23,Tuesday,7:35 PM ET,Cedar Rapids,Beloit,Rise 2 Greatness Field,Cedar Rapids,IA
baseball,minors,Double-A,2024-04-23,Tuesday,7:35 PM ET,Frisco,Amarillo,Riders Field,Frisco,TX
baseball,minors,Triple-A,2024-04-23,Tuesday,7:37 PM ET,St. Paul,Rochester,CHS Field,St. Paul,MN
baseball,minors,Triple-A,2024-04-23,Tuesday,7:45 PM ET,Memphis,Jacksonville,AutoZone Park,Memphis,TN
baseball,minors,Double-A,2024-04-23,Tuesday,8:00 PM ET,Tulsa,NW Arkansas,ONEOK Field,Tulsa,OK
baseball,minors,Triple-A,2024-04-23,Tuesday,8:05 PM ET,Round Rock,Salt Lake,Dell Diamond,Round Rock,TX
baseball,minors,Double-A,2024-04-23,Tuesday,8:05 PM ET,San Antonio,Wichita,Nelson Wolff Stadium,San Antonio,TX
baseball,minors,Triple-A,2024-04-23,Tuesday,8:35 PM ET,Albuquerque,Okla. City,Isotopes Park,Albuquerque,NM
baseball,minors,Single-A,2024-04-23,Tuesday,9:00 PM ET,Visalia,Inland Empire,Valley Strong Ballpark,Visalia,CA
baseball,minors,Single-A,2024-04-23,Tuesday,9:00 PM ET,Rancho Cuca.,Lake Elsinore,LoanMart Field,Rancho Cucamonga,CA
baseball,minors,Triple-A,2024-04-23,Tuesday,9:05 PM ET,Tacoma,El Paso,Cheney Stadium,Tacoma,WA
baseball,minors,High-A,2024-04-23,Tuesday,10:05 PM ET,Eugene,Hillsboro,PK Park,Eugene,OR
baseball,minors,High-A,2024-04-23,Tuesday,10:05 PM ET,Vancouver,Spokane,Rogers Field at Nat Bailey Stadium,Vancouver,BC
baseball,minors,Single-A,2024-04-23,Tuesday,10:05 PM ET,Modesto,Stockton,John Thurman Field,Modesto,CA
